0.0 0.0
0.0013897816979291377 0.15925320874021137
0.005558703450750713 0.3184579074103229
0.012505495364512953 0.4775656007168622
0.022228041379104724 0.6365278229151454
0.034723379912822594 0.7952961525723811
0.04998770476450609 0.9538222273173403
0.06801636627293739 1.1120577585719713
0.08880387273317147 1.2699545462606
0.11234389206936868 1.4274644934921077
0.13862925376360202 1.5845396212107388
0.16765195104006558 1.7411320828109729
0.1994031433040231 1.8971941787120536
0.23387315883472937 2.05267837088777
0.27105149773153236 2.2075372973469682
0.3109268351122534 2.3617237865605043
0.3534870245628401 2.515190871830118
0.3987191018373011 2.6678918055949756
0.4466092888067248 2.819780073671396
0.4971429976562334 2.970809409421554
0.5503048353285873 3.1209338078467286
0.6060786082130338 3.2701075396008643
0.6644473270780651 3.4182851649201993
0.7253932122464821 3.565421547464623
0.7888976990112688 3.711471868066679
0.8549414432905689 3.856391638383883
0.9235043275201029 4.000136714450334
0.9945654667811432 4.142663310123365
1.0681032151622905 4.283928010421253
1.1440951723530137 4.423887784747826
1.2225181904669968 4.562499999999999
1.303348381093226 4.699722433554246
1.3865611225726129 4.835513286127995
1.4721310674980046 4.969831194512121
1.5600321504352452 5.102635244170566
1.6502375958629516 5.233884981703298
1.742719926328606 5.363540427168818
1.8374509708184519 5.491562086262439
1.934401873338663 5.617910962346633
2.033543101705143 5.742548568329769
2.1348444565393265 5.8654369383896725
2.238275080467205 5.986538639538379
2.3438034675187795 6.105816783024583
2.45139747272507 6.2232350355702994
2.5610243219098097 6.338757630438352
2.672650621672754 6.452349378327247
2.7862423695616494 6.563975678090191
2.9017649644297023 6.673602527274931
3.019183216975419 6.781196532481222
3.138461360461622 6.886724919532796
3.2595630616103284 6.990155543460674
3.3824514316702317 7.091456898294858
3.507089037653368 7.190598126661339
3.633437913737562 7.287549029181549
3.7614595728311837 7.382280073671396
3.891115018296704 7.474762404137049
4.022364755829437 7.564967849564756
4.155168805487878 7.652868932501994
4.289486713872006 7.738438877427388
4.425277566445755 7.821651618906775
4.562499999999998 7.902481809533001
4.7011122152521745 7.980904827646987
4.841071989578749 8.05689678483771
4.982336689876637 8.130434533218857
5.124863285549668 8.201495672479899
5.268608361616119 8.270058556709431
5.413528131933322 8.336102300988733
5.559578452535378 8.399606787753518
5.7067148350798025 8.460552672921935
5.854892460399137 8.518921391786966
6.004066192153273 8.574695164671414
6.1541905905784455 8.627857002343767
6.305219926328606 8.678390711193277
6.457108194405028 8.726280898162699
6.609809128169884 8.77151297543716
6.763276213439499 8.814073164887748
6.917462702653033 8.853948502268468
7.072321629112231 8.891126841165272
7.227805821287948 8.925596856695977
7.383867917189029 8.957348048959934
7.540460378789261 8.986370746236398
7.697535506507894 9.012656107930631
7.855045453739404 9.03619612726683
8.01294224142803 9.056983633727064
8.171177772682663 9.075012295235494
8.329703847427618 9.090276620087177
8.488472177084859 9.102771958620897
8.647434399283137 9.112494504635487
8.806542092589678 9.11944129654925
8.965746791259788 9.12361021830207
9.125 9.125
9.284253208740212 9.12361021830207
9.44345790741032 9.11944129654925
9.602565600716863 9.112494504635487
9.761527822915145 9.102771958620895
9.920296152572382 9.090276620087177
10.078822227317337 9.075012295235494
10.237057758571972 9.056983633727063
10.394954546260596 9.03619612726683
10.55246449349211 9.012656107930631
10.709539621210741 8.986370746236398
10.866132082810973 8.957348048959934
11.022194178712052 8.925596856695977
11.177678370887767 8.891126841165272
11.332537297346967 8.853948502268468
11.486723786560503 8.814073164887747
11.640190871830118 8.77151297543716
11.792891805594973 8.726280898162699
11.944780073671396 8.678390711193275
